thing,ts,prop_brhum,prop_lrlight,prop_offlight,prop_lrtemp,prop_offhum,prop_offtemp,prop_brlight,prop_brtemp,prop_lrhum,loc_lat,loc_lng,loc_heading,loc_speed,loc_corrId,loc_streetNumber,loc_street,loc_city,loc_state,loc_zipCode,loc_country,attr_m2x_deviceid
homehvac,1.426384791198E9,42.0,1.1,5.0,77.400002,39.0,74.599998,227.0,73.400002,49.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426385989228E9,42.0,15.8,5.0,77.400002,40.0,75.599998,668.0,74.400002,48.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426384309201E9,42.0,1.1,5.0,77.400002,39.0,74.599998,239.0,73.400002,44.200001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426386829409E9,42.0,15.8,5.0,77.400002,40.0,75.599998,70.0,75.400002,47.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426384489198E9,41.0,1.1,5.0,77.400002,39.0,74.599998,238.0,73.400002,44.200001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426385869196E9,42.0,15.8,5.0,77.400002,39.0,75.599998,668.0,74.400002,49.700001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.4263857492E9,42.0,15.8,5.0,77.400002,40.0,75.599998,35.0,74.400002,51.200001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426385269198E9,42.0,1.1,5.0,77.400002,39.0,74.599998,29.0,74.400002,53.200001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426386108227E9,42.0,15.8,5.0,77.400002,39.0,75.599998,658.0,74.400002,48.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426384069199E9,41.0,1.1,5.0,77.400002,39.0,74.599998,248.0,73.400002,44.200001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426385884196E9,42.0,15.8,5.0,77.400002,39.0,75.599998,668.0,74.400002,48.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426385120201E9,42.0,1.1,5.0,77.400002,39.0,74.599998,244.0,73.400002,52.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426386049229E9,42.0,15.8,5.0,77.400002,40.0,75.599998,664.0,74.400002,48.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426384309196E9,42.0,1.1,5.0,77.400002,39.0,74.599998,239.0,73.400002,44.200001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426384369506E9,42.0,1.1,5.0,77.400002,39.0,74.599998,234.0,73.400002,44.200001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426384777196E9,42.0,1.1,5.0,77.400002,39.0,74.599998,248.0,73.400002,47.400002,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.4263849052E9,42.0,1.1,5.0,77.400002,39.0,74.599998,244.0,73.400002,50.299999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426385931227E9,42.0,15.8,5.0,77.400002,39.0,75.599998,662.0,74.400002,48.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426385647197E9,42.0,1.1,5.0,77.400002,39.0,74.599998,35.0,74.400002,55.0,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426386289227E9,42.0,15.8,5.0,77.400002,39.0,75.599998,70.0,74.400002,47.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426385808527E9,42.0,15.8,5.0,77.400002,39.0,75.599998,682.0,74.400002,49.700001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426386469226E9,42.0,15.8,5.0,77.400002,40.0,75.599998,66.0,74.400002,47.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426385359197E9,42.0,1.1,5.0,77.400002,39.0,74.599998,29.0,74.400002,54.200001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426385391196E9,42.0,1.1,5.0,77.400002,39.0,74.599998,29.0,74.400002,52.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426385679198E9,42.0,1.1,5.0,77.400002,39.0,74.599998,35.0,74.400002,53.400002,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426386961229E9,42.0,15.8,5.0,78.400002,40.0,75.599998,70.0,75.400002,47.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426386529227E9,42.0,15.8,5.0,77.400002,40.0,75.599998,70.0,74.400002,47.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426386349228E9,42.0,15.8,5.0,77.400002,39.0,75.599998,66.0,74.400002,47.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426384669199E9,42.0,1.1,5.0,77.400002,39.0,74.599998,235.0,73.400002,45.200001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426384927198E9,42.0,1.1,5.0,77.400002,39.0,74.599998,244.0,73.400002,52.0,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426384788196E9,42.0,1.1,5.0,77.400002,39.0,74.599998,248.0,73.400002,49.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.4263852092E9,42.0,1.1,5.0,77.400002,39.0,74.599998,246.0,74.400002,53.200001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426385712195E9,42.0,15.8,5.0,77.400002,39.0,74.599998,35.0,74.400002,52.200001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426384970197E9,42.0,1.1,5.0,77.400002,39.0,74.599998,244.0,73.400002,52.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426384249205E9,41.0,1.1,5.0,77.400002,39.0,74.599998,235.0,73.400002,44.200001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426385593199E9,42.0,1.1,5.0,77.400002,39.0,74.599998,35.0,74.400002,53.900002,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426385808197E9,42.0,15.8,5.0,77.400002,39.0,75.599998,682.0,74.400002,51.200001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426384429195E9,42.0,1.1,5.0,77.400002,39.0,74.599998,238.0,73.400002,44.200001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42638616923E9,42.0,15.8,5.0,77.400002,39.0,75.599998,681.0,74.400002,48.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426385148199E9,42.0,1.1,5.0,77.400002,39.0,74.599998,240.0,74.400002,52.599998,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426384991198E9,42.0,1.1,5.0,77.400002,39.0,74.599998,244.0,73.400002,51.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426384249205E9,41.0,1.1,5.0,77.400002,39.0,74.599998,235.0,73.400002,44.200001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426384549198E9,42.0,1.1,5.0,77.400002,39.0,74.599998,248.0,73.400002,44.200001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426387009432E9,42.0,15.8,5.0,78.400002,40.0,75.599998,74.0,75.400002,47.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426384849197E9,42.0,1.1,5.0,77.400002,39.0,74.599998,244.0,73.400002,49.799999,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426385186196E9,42.0,1.1,5.0,77.400002,39.0,74.599998,240.0,74.400002,53.200001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426384583198E9,42.0,1.1,5.0,77.400002,39.0,74.599998,248.0,73.400002,45.200001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426386108227E9,42.0,15.8,5.0,77.400002,39.0,75.599998,658.0,74.400002,48.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426385175197E9,42.0,1.1,5.0,77.400002,39.0,74.599998,240.0,74.400002,54.200001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426384884196E9,42.0,1.1,5.0,77.400002,39.0,74.599998,244.0,73.400002,48.700001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426385744198E9,42.0,15.8,5.0,77.400002,39.0,74.599998,35.0,74.400002,51.200001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426386249232E9,42.0,15.8,5.0,77.400002,39.0,75.599998,677.0,74.400002,47.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426384713199E9,42.0,1.1,5.0,77.400002,39.0,74.599998,235.0,73.400002,46.400002,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426382694199E9,41.0,1.1,5.0,76.400002,39.0,74.599998,0.0,73.400002,44.200001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426384948197E9,42.0,1.1,5.0,77.400002,39.0,74.599998,244.0,73.400002,54.0,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426384731196E9,42.0,1.1,5.0,77.400002,39.0,74.599998,248.0,73.400002,46.400002,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426383575199E9,41.0,1.1,5.0,77.400002,39.0,74.599998,0.0,73.400002,44.200001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426385749196E9,42.0,15.8,5.0,77.400002,40.0,75.599998,35.0,74.400002,51.200001,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426386229227E9,42.0,15.8,5.0,77.400002,39.0,75.599998,677.0,74.400002,48.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.426385700215E9,42.0,15.8,5.0,77.400002,39.0,74.599998,35.0,74.400002,53.400002,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424628692541E9,44.0,28.9,129.0,76.400002,41.0,72.0,28.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424627080618E9,44.0,34.5,135.0,76.400002,41.0,72.0,28.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424628285539E9,44.0,21.6,123.0,76.400002,40.0,72.0,26.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424628288522E9,44.0,21.6,67.0,76.400002,40.0,72.0,6.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424627208525E9,44.0,33.400002,135.0,76.400002,40.0,72.0,26.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424626746562E9,44.0,33.400002,61.0,76.400002,41.0,72.0,1.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424628348527E9,44.0,21.6,76.0,76.400002,40.0,72.0,6.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424627688526E9,45.0,35.900002,136.0,76.400002,41.0,72.0,6.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424628408522E9,44.0,23.9,66.0,76.400002,41.0,72.0,6.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424625108527E9,44.0,21.6,54.0,76.400002,41.0,72.0,9.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424628048523E9,44.0,25.1,85.0,76.400002,40.0,72.0,4.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424627688522E9,44.0,35.900002,136.0,76.400002,41.0,72.0,6.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424629068527E9,45.0,29.6,129.0,76.400002,41.0,72.0,24.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424628768543E9,44.0,23.9,57.0,76.400002,41.0,72.0,1.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424627986695E9,44.0,31.1,134.0,76.400002,41.0,72.0,28.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424629188682E9,44.0,36.799999,135.0,76.400002,41.0,72.0,24.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42462624154E9,44.0,20.1,95.0,76.400002,41.0,72.0,22.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424627328521E9,44.0,37.900002,129.0,76.400002,41.0,72.0,26.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42462817854E9,44.0,25.9,112.0,76.400002,41.0,72.0,26.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424624988523E9,44.0,33.400002,64.0,76.400002,41.0,72.0,13.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424625562542E9,44.0,33.400002,95.0,76.400002,41.0,72.0,26.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424627448524E9,44.0,24.6,75.0,76.400002,41.0,72.0,0.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424626308601E9,44.0,25.9,61.0,76.400002,41.0,72.0,13.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424628404539E9,44.0,23.9,76.0,76.400002,40.0,72.0,6.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424625046541E9,44.0,30.700001,64.0,76.400002,41.0,72.0,13.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424628468523E9,44.0,37.900002,139.0,76.400002,40.0,72.0,28.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424627508522E9,44.0,33.400002,75.0,76.400002,41.0,72.0,29.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42462880154E9,44.0,24.6,57.0,76.400002,41.0,72.0,1.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42462837154E9,44.0,37.900002,76.0,76.400002,40.0,72.0,6.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424626316537E9,44.0,19.299999,61.0,76.400002,41.0,72.0,13.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424628888522E9,44.0,33.400002,118.0,76.400002,41.0,72.0,26.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42462523152E9,44.0,34.5,120.0,76.400002,41.0,72.0,26.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424627350543E9,44.0,24.6,129.0,76.400002,41.0,72.0,26.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424626728521E9,44.0,21.6,61.0,76.400002,41.0,72.0,1.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424627112542E9,44.0,33.400002,88.0,76.400002,40.0,72.0,28.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424627388523E9,44.0,24.6,60.0,76.400002,40.0,72.0,9.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424626209539E9,44.0,26.9,95.0,76.400002,41.0,72.0,22.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424626608522E9,44.0,25.9,69.0,76.400002,41.0,72.0,5.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42462799754E9,44.0,25.1,103.0,76.400002,41.0,72.0,0.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424626788523E9,44.0,35.900002,128.0,76.400002,41.0,72.0,28.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424628108525E9,44.0,35.900002,147.0,76.400002,41.0,72.0,26.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424628528545E9,44.0,28.9,84.0,76.400002,40.0,72.0,7.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424626188527E9,44.0,33.400002,95.0,76.400002,41.0,72.0,22.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424626131562E9,44.0,33.400002,114.0,76.400002,41.0,72.0,22.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.42462528852E9,45.0,34.5,120.0,76.400002,41.0,72.0,26.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424626608699E9,45.0,25.9,69.0,76.400002,41.0,72.0,5.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424628468523E9,44.0,37.900002,139.0,76.400002,40.0,72.0,28.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424625168667E9,44.0,39.299999,124.0,76.400002,41.0,72.0,26.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424628288526E9,44.0,21.6,67.0,76.400002,40.0,72.0,6.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424628708523E9,44.0,24.6,68.0,76.400002,41.0,72.0,1.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424625057539E9,44.0,21.6,69.0,76.400002,41.0,72.0,20.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424628703541E9,44.0,24.6,129.0,76.400002,41.0,72.0,28.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
homehvac,1.424628948522E9,44.0,20.1,45.0,76.400002,41.0,72.0,6.0,70.699997,45.5,null,null,null,null,null,null,null,null,null,null,null,8071ef46e93f79c516a3f1d6f5d444a6
